"COUNTRY","PRODUCT","YEAR","ANNUAL_VALUE"
"Portugal","Combustible renewables",2017,3097.501
"Portugal","Combustible renewables",2018,3036.738384
"Portugal","Combustible renewables",2019,3267.883294
"Portugal","Combustible renewables",2020,3701.610432
"Portugal","Combustible renewables",2021,3873.652938
"Portugal","Combustible renewables",2022,3900.510078
"Portugal","Distribution losses",2010,4279.999
"Portugal","Distribution losses",2011,4090.001
"Portugal","Distribution losses",2012,4706.999
"Portugal","Distribution losses",2013,5454.999
"Portugal","Distribution losses",2014,5208.997
"Portugal","Distribution losses",2015,4894
"Portugal","Distribution losses",2016,4901.104
"Portugal","Distribution losses",2017,5100.8
"Portugal","Distribution losses",2018,5060.000001
"Portugal","Distribution losses",2019,4812.285104
"Portugal","Distribution losses",2020,3788.977853
"Portugal","Distribution losses",2021,3703.917495
"Portugal","Distribution losses",2022,4540.303992
"Portugal","Electricity supplied",2010,55405.303
"Portugal","Electricity supplied",2011,53941.053
"Portugal","Electricity supplied",2012,53149.706
"Portugal","Electricity supplied",2013,53187.899
"Portugal","Electricity supplied",2014,52430.109
"Portugal","Electricity supplied",2015,53206.18
"Portugal","Electricity supplied",2016,53776.815
"Portugal","Electricity supplied",2017,54985.002
"Portugal","Electricity supplied",2018,55540.247995
"Portugal","Electricity supplied",2019,55583.850784
"Portugal","Electricity supplied",2020,53734.789015
"Portugal","Electricity supplied",2021,53700.611718
"Portugal","Electricity supplied",2022,58007.971954
"Portugal","Electricity trade",2010,-2623.001
"Portugal","Electricity trade",2011,-2812.998
"Portugal","Electricity trade",2012,-7895.004
"Portugal","Electricity trade",2013,-2775.999
"Portugal","Electricity trade",2014,-903
"Portugal","Electricity trade",2015,-2265.999
"Portugal","Electricity trade",2016,5085.002
"Portugal","Electricity trade",2017,2683.973
"Portugal","Electricity trade",2018,2656.968002
"Portugal","Electricity trade",2019,-3398.650783
"Portugal","Electricity trade",2020,-1456.524013
"Portugal","Electricity trade",2021,-4753.354443
"Portugal","Electricity trade",2022,-9252.614206
"Portugal","Final consumption",2010,50613.301
"Portugal","Final consumption",2011,49114.052
"Portugal","Final consumption",2012,47111.704
"Portugal","Final consumption",2013,46273.902
"Portugal","Final consumption",2014,46140.109
"Portugal","Final consumption",2015,46852.182
"Portugal","Final consumption",2016,47355.711
"Portugal","Final consumption",2017,47660.302
"Portugal","Final consumption",2018,48897.029998
"Portugal","Final consumption",2019,48945.199962
"Portugal","Final consumption",2020,47958.456669
"Portugal","Final consumption",2021,48024.022158
"Portugal","Final consumption",2022,50496.768196
"Portugal","Fossil fuels",2010,24430.652
"Portugal","Fossil fuels",2011,26756.078
"Portugal","Fossil fuels",2012,25134.63
"Portugal","Fossil fuels",2013,20172.07
"Portugal","Fossil fuels",2014,19521.074
"Portugal","Fossil fuels",2015,25775.764
"Portugal","Fossil fuels",2016,25754.342
"Portugal","Fossil fuels",2017,33784.519
"Portugal","Fossil fuels",2018,27904.627616
"Portugal","Fossil fuels",2019,23634.280704
"Portugal","Fossil fuels",2020,20952.425564
"Portugal","Fossil fuels",2021,16745.144855
"Portugal","Fossil fuels",2022,19395.236743
"Portugal","Geothermal",2010,0
"Portugal","Geothermal",2011,0
"Portugal","Geothermal",2012,134.004
"Portugal","Geothermal",2013,0
"Portugal","Geothermal",2014,183
"Portugal","Geothermal",2015,182
"Portugal","Geothermal",2016,139.83
"Portugal","Geothermal",2017,193.007
"Portugal","Geothermal",2018,204.170003
"Portugal","Geothermal",2019,191.518001
"Portugal","Geothermal",2020,193.189
"Portugal","Geothermal",2021,163.049679
"Portugal","Geothermal",2022,171.250675
"Portugal","Hydro",2010,16345.394
"Portugal","Hydro",2011,11986.514
"Portugal","Hydro",2012,6607.283
"Portugal","Hydro",2013,14767.161
"Portugal","Hydro",2014,16297.397
"Portugal","Hydro",2015,9731.391
"Portugal","Hydro",2016,16794.115
"Portugal","Hydro",2017,7489.937
"Portugal","Hydro",2018,13525.852
"Portugal","Hydro",2019,10174.779
"Portugal","Hydro",2020,13500.937
"Portugal","Hydro",2021,12917.73495
"Portugal","Hydro",2022,8781.222787
"Portugal","Low carbon",2010,28354.645
"Portugal","Low carbon",2011,24375.969
"Portugal","Low carbon",2012,20125.082
"Portugal","Low carbon",2013,30243.823
"Portugal","Low carbon",2014,32012.033
"Portugal","Low carbon",2015,25172.425
"Portugal","Low carbon",2016,33107.475
"Portugal","Low carbon",2017,23884.456
"Portugal","Low carbon",2018,30292.58838
"Portugal","Low carbon",2019,28550.919296
"Portugal","Low carbon",2020,31325.839434
"Portugal","Low carbon",2021,32202.112412
"Portugal","Low carbon",2022,29360.12101
"Portugal","Natural gas",2010,14366.372
"Portugal","Natural gas",2011,14369.765
"Portugal","Natural gas",2012,10233.698
"Portugal","Natural gas",2013,6922.212
"Portugal","Natural gas",2014,6540.114
"Portugal","Natural gas",2015,10117.062
"Portugal","Natural gas",2016,12076.667
"Portugal","Natural gas",2017,18174.105
"Portugal","Natural gas",2018,15022.405921
"Portugal","Natural gas",2019,16774.033554
"Portugal","Natural gas",2020,17208.024762
"Portugal","Natural gas",2021,14439.562667
"Portugal","Natural gas",2022,17956.523258
"Portugal","Net electricity production",2010,52782.302
"Portugal","Net electricity production",2011,51128.055
"Portugal","Net electricity production",2012,45254.702
"Portugal","Net electricity production",2013,50411.9
"Portugal","Net electricity production",2014,51527.109
"Portugal","Net electricity production",2015,50940.181
"Portugal","Net electricity production",2016,58861.817
"Portugal","Net electricity production",2017,57668.975
"Portugal","Net electricity production",2018,58197.215997
"Portugal","Net electricity production",2019,52185.200001
"Portugal","Net electricity production",2020,52278.265002
"Portugal","Net electricity production",2021,48947.257275
"Portugal","Net electricity production",2022,48755.357748
"Portugal","Non-renewables",2010,24430.652
"Portugal","Non-renewables",2011,26756.078
"Portugal","Non-renewables",2012,25134.63
"Portugal","Non-renewables",2013,20172.07
"Portugal","Non-renewables",2014,19521.074
"Portugal","Non-renewables",2015,25775.764
"Portugal","Non-renewables",2016,25754.342
"Portugal","Non-renewables",2017,33784.519
"Portugal","Non-renewables",2018,27904.627616
"Portugal","Non-renewables",2019,23634.280704
"Portugal","Non-renewables",2020,20952.425564
"Portugal","Non-renewables",2021,16745.144855
"Portugal","Non-renewables",2022,19395.236743
"Portugal","Not specified",2010,3
"Portugal","Not specified",2011,3.996
"Portugal","Not specified",2012,5.004
"Portugal","Not specified",2013,3.996
"Portugal","Not specified",2014,6
"Portugal","Not specified",2015,8.004
"Portugal","Not specified",2016,0
"Portugal","Not specified",2017,0
"Portugal","Not specified",2018,0
"Portugal","Not specified",2019,0
"Portugal","Not specified",2020,0
"Portugal","Not specified",2021,0
"Portugal","Nuclear",2010,0
"Portugal","Nuclear",2011,0
"Portugal","Nuclear",2012,0
"Portugal","Nuclear",2013,0
"Portugal","Nuclear",2014,0
"Portugal","Nuclear",2018,0
"Portugal","Nuclear",2019,0
"Portugal","Nuclear",2020,0
"Portugal","Nuclear",2021,0
"Portugal","Oil",2010,2900.272
"Portugal","Oil",2011,2585.711
"Portugal","Oil",2012,2100.45
"Portugal","Oil",2013,1626.164
"Portugal","Oil",2014,1298.645
"Portugal","Oil",2015,1256.731
"Portugal","Oil",2016,1247.788
"Portugal","Oil",2017,1231.155
"Portugal","Oil",2018,1079.524649
"Portugal","Oil",2019,1217.817486
"Portugal","Oil",2020,1177.310736
"Portugal","Oil",2021,1256.894289
"Portugal","Oil",2022,1197.163424
"Portugal","Other combustible non-renewables",2010,292.689
"Portugal","Other combustible non-renewables",2011,268.846
"Portugal","Other combustible non-renewables",2012,243.614
"Portugal","Other combustible non-renewables",2013,258.419
"Portugal","Other combustible non-renewables",2014,238.291
"Portugal","Other combustible non-renewables",2015,287.362
"Portugal","Other combustible non-renewables",2016,307.148
"Portugal","Other combustible non-renewables",2017,260.174
"Portugal","Other combustible non-renewables",2018,249.475999
"Portugal","Other combustible non-renewables",2019,266.587715
"Portugal","Other combustible non-renewables",2020,256.518339
"Portugal","Other combustible non-renewables",2021,276.870899
"Portugal","Other combustible non-renewables",2022,241.550061
"Portugal","Other renewables",2018,0
"Portugal","Other renewables",2019,0
"Portugal","Other renewables",2020,0
"Portugal","Other renewables",2021,0
"Portugal","Other renewables aggregated",2010,2695.344
"Portugal","Other renewables aggregated",2011,3002.92
"Portugal","Other renewables aggregated",2012,2963.378
"Portugal","Other renewables aggregated",2013,3095.924
"Portugal","Other renewables aggregated",2014,3099.927
"Portugal","Other renewables aggregated",2015,3155.24
"Portugal","Other renewables aggregated",2016,3099.658
"Portugal","Other renewables aggregated",2017,3290.508
"Portugal","Other renewables aggregated",2018,3240.908387
"Portugal","Other renewables aggregated",2019,3459.401295
"Portugal","Other renewables aggregated",2020,3894.799432
"Portugal","Other renewables aggregated",2021,4036.702617
"Portugal","Other renewables aggregated",2022,4071.760753
"Portugal","Others",2010,3218.561
"Portugal","Others",2011,2898.953
"Portugal","Others",2012,2349.068
"Portugal","Others",2013,1912.679
"Portugal","Others",2014,1542.936
"Portugal","Others",2015,1552.097
"Portugal","Others",2016,1554.936
"Portugal","Others",2017,1503.649
"Portugal","Others",2018,1329.000648
"Portugal","Others",2019,1484.405201
"Portugal","Others",2020,1433.829075
"Portugal","Others",2021,1533.765188
"Portugal","Others",2022,1438.713485
"Portugal","Renewables",2010,28351.645
"Portugal","Renewables",2011,24371.973
"Portugal","Renewables",2012,20120.078
"Portugal","Renewables",2013,30239.827
"Portugal","Renewables",2014,32006.033
"Portugal","Renewables",2015,25164.421
"Portugal","Renewables",2016,33107.475
"Portugal","Renewables",2017,23884.456
"Portugal","Renewables",2018,30292.58838
"Portugal","Renewables",2019,28550.919296
"Portugal","Renewables",2020,31325.839434
"Portugal","Renewables",2021,32202.112412
"Portugal","Renewables",2022,29360.12101
"Portugal","Solar",2010,211.33
"Portugal","Solar",2011,279.93
"Portugal","Solar",2012,392.644
"Portugal","Solar",2013,479.141
"Portugal","Solar",2014,627.314
"Portugal","Solar",2015,796.155
"Portugal","Solar",2016,870.604
"Portugal","Solar",2017,991.546
"Portugal","Solar",2018,1004.015994
"Portugal","Solar",2019,1340.580001
"Portugal","Solar",2020,1714.473001
"Portugal","Solar",2021,2192.493949
"Portugal","Solar",2022,3372.504808
"Portugal","Total combustible fuels",2010,26948.999
"Portugal","Total combustible fuels",2011,29568.999
"Portugal","Total combustible fuels",2012,27959.001
"Portugal","Total combustible fuels",2013,23089.999
"Portugal","Total combustible fuels",2014,22431.999
"Portugal","Total combustible fuels",2015,28741
"Portugal","Total combustible fuels",2016,28702
"Portugal","Total combustible fuels",2017,36882.02
"Portugal","Total combustible fuels",2018,30941.366002
"Portugal","Total combustible fuels",2019,26902.164
"Portugal","Total combustible fuels",2020,24654.035999
"Portugal","Total combustible fuels",2021,20618.797793
"Portugal","Total combustible fuels",2022,23295.746821
"Portugal","Total exports",2010,3191.001
"Portugal","Total exports",2011,3929
"Portugal","Total exports",2012,2870.998
"Portugal","Total exports",2013,5324.001
"Portugal","Total exports",2014,6343.999
"Portugal","Total exports",2015,5811
"Portugal","Total exports",2016,9701.001
"Portugal","Total exports",2017,8189.703
"Portugal","Total exports",2018,8324.536001
"Portugal","Total exports",2019,4701.147261
"Portugal","Total exports",2020,6096.938003
"Portugal","Total exports",2021,4791.585605
"Portugal","Total exports",2022,3061.565718
"Portugal","Total imports",2010,5814.002
"Portugal","Total imports",2011,6741.998
"Portugal","Total imports",2012,10766.002
"Portugal","Total imports",2013,8100
"Portugal","Total imports",2014,7246.999
"Portugal","Total imports",2015,8076.999
"Portugal","Total imports",2016,4615.999
"Portugal","Total imports",2017,5505.73
"Portugal","Total imports",2018,5667.567999
"Portugal","Total imports",2019,8099.798044
"Portugal","Total imports",2020,7553.462016
"Portugal","Total imports",2021,9544.940048
"Portugal","Total imports",2022,12314.179924
"Portugal","Used for pumped storage",2010,512.004
"Portugal","Used for pumped storage",2011,737.004
"Portugal","Used for pumped storage",2012,1331.004
"Portugal","Used for pumped storage",2013,1458.996
"Portugal","Used for pumped storage",2014,1080.996
"Portugal","Used for pumped storage",2015,1460.004
"Portugal","Used for pumped storage",2016,1520
"Portugal","Used for pumped storage",2017,2223.9
"Portugal","Used for pumped storage",2018,1583.217999
"Portugal","Used for pumped storage",2019,1826.365718
"Portugal","Used for pumped storage",2020,1987.354493
"Portugal","Used for pumped storage",2021,1972.672065
"Portugal","Used for pumped storage",2022,2970.899763
"Portugal","Wind",2010,9099.577
"Portugal","Wind",2011,9102.609
"Portugal","Wind",2012,10156.773
"Portugal","Wind",2013,11897.601
"Portugal","Wind",2014,11981.395
"Portugal","Wind",2015,11481.635
"Portugal","Wind",2016,12343.098
"Portugal","Wind",2017,12112.465
"Portugal","Wind",2018,12521.811999
"Portugal","Wind",2019,13576.159
"Portugal","Wind",2020,12215.630001
"Portugal","Wind",2021,13055.180896
"Portugal","Wind",2022,13134.632662
"Republic of Turkiye","Coal",2010,52332.776
"Republic of Turkiye","Coal",2011,62148.984
"Republic of Turkiye","Coal",2012,63951.134
"Republic of Turkiye","Coal",2013,60160.051
"Republic of Turkiye","Coal",2014,71977.95
"Republic of Turkiye","Coal",2015,71907.423
"Republic of Turkiye","Coal",2016,86829.399
"Republic of Turkiye","Coal",2017,92226.22
"Republic of Turkiye","Coal",2018,106602.725606
"Republic of Turkiye","Coal",2019,105067.456189
"Republic of Turkiye","Coal",2020,99305.545957
"Republic of Turkiye","Coal",2021,96988.236906
"Republic of Turkiye","Coal",2022,107701.832237
"Republic of Turkiye","Combustible renewables",2010,315.629
"Republic of Turkiye","Combustible renewables",2011,321.929
"Republic of Turkiye","Combustible renewables",2012,556.645
"Republic of Turkiye","Combustible renewables",2013,829.033
"Republic of Turkiye","Combustible renewables",2014,1022.149
"Republic of Turkiye","Combustible renewables",2015,1171.612
"Republic of Turkiye","Combustible renewables",2016,1538.544
"Republic of Turkiye","Combustible renewables",2017,1983.462
"Republic of Turkiye","Combustible renewables",2018,2494.030461
"Republic of Turkiye","Combustible renewables",2019,3262.668807
"Republic of Turkiye","Combustible renewables",2020,4171.293583
"Republic of Turkiye","Combustible renewables",2021,5868.322643
"Republic of Turkiye","Combustible renewables",2022,7610.077562
"Republic of Turkiye","Distribution losses",2010,30222
"Republic of Turkiye","Distribution losses",2011,32369
